SHOP oldstyle stanley~
10454
10524
WeaF 1
Ityp 26
Wt   1
Wear -1
Cost 340
Cond 100
Val  24 0 0 15 0
ValOrig  24 0 0 15 0
Spell 3 'cure light'
ZMask 0
End

#O
Vnum 919
Nest 0
Size   6
Name pear~
ShD  a pear~
Desc A pear is here.~
ExtF 8192
WeaF 1
Ityp 26
Wt   1
Wear -1
Lev  6
Cost 530
Cond 100
Val  24 0 0 42 0
ValOrig  24 0 0 42 0
Spell 3 'cure poison'
ZMask 0
End

#O
Vnum 920
Nest 0
Size   6
Name orange~
ShD  a orange~
Desc A orange is here.~
ExtF 8192
WeaF 1
Ityp 26
Wt   1
Wear -1
Cost 340
Cond 100
Val  24 0 0 1 0
ValOrig  24 0 0 1 0
Spell 3 'armor'
ZMask 0
End

#O
Vnum 921
Nest 0
Size   6
Name kiwi~
ShD  a kiwi~
Desc A kiwi is here.~
ExtF 8192
WeaF 1
Ityp 26
Wt   1
Wear -1
Lev  6
Cost 530
Cond 100
Val  24 0 0 42 0
ValOrig  24 0 0 42 0
Spell 3 'cure poison'
ZMask 0
End

SHOP oldstyle keeper innkeeper~
308
5556
Gold 3
#O
Vnum 3000
Nest 0
Size   6
Name barrel beer~
ShD  a barrel of beer~
Desc A beer barrel has been left here.~
ExtF 8192
WeaF 1
Ityp 17
Wt   16
Wear -1
Cost 75
Cond 100
Val  300 300 1 0 0
ValOrig  300 300 1 0 0
ZMask 0
End

#O
Vnum 3001
Nest 0
Size   6
Name bottle beer~
ShD  a bottle of beer~
Desc A beer bottle has been left here.~
ExtF 8192
WeaF 1
Ityp 17
Wt   1
Wear -1
Cost 5
Cond 100
Val  16 16 1 0 0
ValOrig  16 16 1 0 0
ZMask 0
End

SHOP oldstyle luxan shopkeeper~
306
5555
Gold 516
#O
Vnum 304
Nest 0
Size   6
Name wild flowers~
ShD  wild flowers~
Desc A bunch of pretty wild flowers is here.~
ExtF 8192
WeaF 16401
Ityp 13
Wt   1
Wear -1
Cost 0
Cond 100
Val  0 0 0 0 0
ValOrig  0 0 0 0 0
ZMask 0
End

#O
Vnum 3030
Nest 0
Size   6
Name torch~
ShD  a torch~
Desc A large torch.~
ExtF 8192
WeaF 1
Ityp 1
Wt   3
Wear -1
Cost 4
Cond 90
Val  0 0 50 0 0
ValOrig  0 0 50 0 0
ZMask 0
End

SHOP oldstyle blacksmith~
9566
9644
Gold 657
#O
Vnum 9589
Nest 0
Size   6
Name crop riding~
ShD  a riding crop~
Desc A riding crop lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   1
Wear -1
Cost 105
Cond 100
Val  7 1 4 4 0
ValOrig  7 1 4 4 0
ZMask 0
End

#O
Vnum 9588
Nest 0
Size   6
Name saddle~
ShD  a saddle~
Desc A saddle lies here.~
ExtF 8192
WeaF 1
Ityp 12
Wt   4
Wear -1
Cost 600
Cond 100
Val  0 0 0 0 0
ValOrig  0 0 0 0 0
ZMask 0
End

#O
Vnum 9587
Nest 0
Size   6
Name horse shoe~
ShD  a horse shoe~
Desc A horse shoe lies here.~
ExtF 8192
WeaF 16389
Ityp 9
Wt   2
Wear -1
Lev  5
Cost 300
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

SHOP oldstyle shipwright captain~
9565
9642
Gold 556
#O
Vnum 3061
Nest 0
Size   6
Name cap leather~
ShD  a leather cap~
Desc A leather cap is lying on the ground.~
ExtF 8192
WeaF 17
Ityp 9
Wt   1
Wear -1
Cost 136
Cond 90
Val  1 2 2 0 0
ValOrig  1 2 2 0 0
ZMask 0
End

#O
Vnum 3060
Nest 0
Size   6
Name jerkin leather~
ShD  a leather jerkin~
Desc A leather jerkin is lying on the ground.~
ExtF 8192
WeaF 9
Ityp 9
Wt   5
Wear -1
Cost 270
Cond 90
Val  1 2 2 0 0
ValOrig  1 2 2 0 0
ZMask 0
End

SHOP oldstyle patch bartender~
9583
9638
Gold 292
#O
Vnum 9577
Nest 0
Size   6
Name whisky shot~
ShD  a shot~
Desc A shot of strong liquor lies here.~
ExtF 8192
WeaF 1
Ityp 17
Wt   1
Wear -1
Cost 12
Cond 100
Val  2 2 5 0 0
ValOrig  2 2 5 0 0
ZMask 0
End

#O
Vnum 9576
Nest 0
Size   6
Name barrel beer~
ShD  a barrel of beer~
Desc A barrel of beer lies here.~
ExtF 8192
WeaF 1
Ityp 17
Wt   8
Wear -1
Cost 120
Cond 100
Val  150 150 1 0 0
ValOrig  150 150 1 0 0
ZMask 0
End

#O
Vnum 9575
Nest 0
Size   6
Name beer bottle scorpion flaming~
ShD  a flaming scorpion~
Desc A bottle of strong beer lies here.~
ExtF 8192
WeaF 1
Ityp 17
Wt   1
Wear -1
Cost 6
Cond 100
Val  16 16 1 0 0
ValOrig  16 16 1 0 0
ZMask 0
End

SHOP oldstyle stitch~
9584
9637
Gold 496
#O
Vnum 9533
Nest 0
Size   6
Name leather shield~
ShD  a leather shield~
Desc A leather shield lies here.~
ExtF 8192
WeaF 513
Ityp 9
Wt   3
Wear -1
Cost 250
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9532
Nest 0
Size   6
Name studded leather gloves~
ShD  a pair of studded leather gloves~
Desc A pair of studded leather gloves lies here.~
ExtF 8192
WeaF 129
Ityp 9
Wt   3
Wear -1
Cost 168
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9531
Nest 0
Size   6
Name studded leather pants~
ShD  a pair of studded leather pants~
Desc A pair of studded leather pants lies here.~
ExtF 8192
WeaF 33
Ityp 9
Wt   3
Wear -1
Cost 168
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9530
Nest 0
Size   6
Name studded leather sleeves~
ShD  a pair of studded leather sleeves~
Desc A pair of studded leather sleeves lies here.~
ExtF 8192
WeaF 257
Ityp 9
Wt   3
Wear -1
Cost 168
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9529
Nest 0
Size   6
Name studded leather jacket~
ShD  a studded leather jacket~
Desc A studded leather jacket lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   10
Wear -1
Cost 340
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9528
Nest 0
Size   6
Name padded leather boots~
ShD  a pair of padded leather boots~
Desc A pair of padded leather boots lies here.~
ExtF 8192
WeaF 65
Ityp 9
Wt   2
Wear -1
Cost 72
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9527
Nest 0
Size   6
Name leather gloves~
ShD  a pair of leather gloves~
Desc A pair of leather gloves lies here.~
ExtF 8192
WeaF 129
Ityp 9
Wt   2
Wear -1
Cost 72
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9526
Nest 0
Size   6
Name leather pants~
ShD  a pair of leather pants~
Desc A pair of leather pants lies here.~
ExtF 8192
WeaF 33
Ityp 9
Wt   2
Wear -1
Cost 72
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9525
Nest 0
Size   6
Name cap leather~
ShD  a leather cap~
Desc A leather cap lies here~
ExtF 8192
WeaF 17
Ityp 9
Wt   2
Wear -1
Cost 72
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9524
Nest 0
Size   6
Name sleeves leather~
ShD  a pair of leather sleeves~
Desc A pair of leather sleeves lies here.~
ExtF 8192
WeaF 257
Ityp 9
Wt   2
Wear -1
Cost 72
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9523
Nest 0
Size   6
Name jacket leather~
ShD  a leather jacket~
Desc A leather jacket lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   6
Wear -1
Cost 144
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

#O
Vnum 9522
Nest 0
Size   6
Name buckler shield~
ShD  a buckler~
Desc A buckler lies here.~
ExtF 8192
WeaF 513
Ityp 9
Wt   6
Wear -1
Cost 108
Cond 100
Val  1 1 1 0 0
ValOrig  1 1 1 0 0
ZMask 0
End

SHOP oldstyle igor weaponsmith~
9517
9636
Gold 498
#O
Vnum 9591
Nest 0
Size   0
Name sesame seed~
ShD  a sesame seed~
Desc A sesame seed lies here.~
ExtF 0
WeaF 16385
Ityp 18
Wt   3
Wear 17
Cost 1
Cond 100
Val  0 0 0 0 0
ValOrig  0 0 0 0 0
ZMask 0
End

#O
Vnum 9514
Nest 0
Size   6
Name rapier~
ShD  a rapier~
Desc A rapier lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   10
Wear -1
Lev  11
Cost 850
Cond 100
Val  1 3 4 3 0
ValOrig  1 3 4 3 0
ZMask 0
End

#O
Vnum 9513
Nest 0
Size   6
Name scimitar~
ShD  a scimitar~
Desc A scimitar lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   10
Wear -1
Lev  5
Cost 490
Cond 100
Val  1 1 9 3 0
ValOrig  1 1 9 3 0
ZMask 0
End

#O
Vnum 9512
Nest 0
Size   6
Name bastard two sword~
ShD  a two-handed bastard sword~
Desc A two handed bastard sword lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   16
Wear -1
Lev  13
Cost 1190
Cond 100
Val  1 3 5 21 32
ValOrig  1 3 5 21 32
ZMask 0
End

#O
Vnum 9511
Nest 0
Size   6
Name sickle~
ShD  a sickle~
Desc A sickle lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   1
Wear -1
Cost 210
Cond 100
Val  1 1 4 3 0
ValOrig  1 1 4 3 0
ZMask 0
End

#O
Vnum 9510
Nest 0
Size   6
Name guisarme~
ShD  a guisarme~
Desc A guisarme lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   4
Wear -1
Lev  3
Cost 169
Cond 100
Val  8 2 4 3 32
ValOrig  8 2 4 3 32
ZMask 0
End

#O
Vnum 9509
Nest 0
Size   6
Name glaive~
ShD  a glaive~
Desc A glaive lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   3
Wear -1
Lev  4
Cost 192
Cond 100
Val  8 1 10 25 32
ValOrig  8 1 10 25 32
ZMask 0
End

#O
Vnum 9508
Nest 0
Size   6
Name fauchard~
ShD  a fauchard~
Desc A fauchard lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   3
Wear -1
Lev  2
Cost 148
Cond 100
Val  8 1 8 3 32
ValOrig  8 1 8 3 32
ZMask 0
End

#O
Vnum 9507
Nest 0
Size   6
Name bill guisarme~
ShD  a bill-guisarme~
Desc A bill-guisarme lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   3
Wear -1
Lev  2
Cost 148
Cond 100
Val  8 1 8 3 32
ValOrig  8 1 8 3 32
ZMask 0
End

#O
Vnum 9506
Nest 0
Size   6
Name bec corbin~
ShD  a bec de corbine~
Desc A bec de corbine lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   3
Wear -1
Lev  2
Cost 148
Cond 100
Val  8 1 8 11 32
ValOrig  8 1 8 11 32
ZMask 0
End

#O
Vnum 9505
Nest 0
Size   6
Name bardiche~
ShD  a bardiche~
Desc A bardiche lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   4
Wear -1
Lev  8
Cost 270
Cond 100
Val  8 2 6 21 32
ValOrig  8 2 6 21 32
ZMask 0
End

#O
Vnum 9504
Nest 0
Size   6
Name awl pike awl-pike~
ShD  an awl-pike~
Desc An awl pike lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   3
Wear -1
Lev  6
Cost 108
Cond 100
Val  13 1 10 11 0
ValOrig  13 1 10 11 0
ZMask 0
End

#O
Vnum 9503
Nest 0
Size   6
Name morning star morningstar~
ShD  a morningstar~
Desc A small spiked metal ball connected to a rod by links of chain lies here.~
ExtF 8192
WeaF 8193
Ityp 5
Wt   5
Wear -1
Lev  10
Cost 620
Cond 100
Val  6 2 6 6 0
ValOrig  6 2 6 6 0
ZMask 0
End

SHOP oldstyle baker~
9510
9635
Gold 668
#O
Vnum 9545
Nest 0
Size   6
Name nuts~
ShD  some nuts~
Desc Some nuts lies scattered on the ground.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 3
Cond 100
Val  1 1 0 0 0
ValOrig  1 1 0 0 0
ZMask 0
End

#O
Vnum 9543
Nest 0
Size   6
Name iron rations~
ShD  some iron rations~
Desc A tin of iron rations lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 50
Cond 100
Val  18 30 0 0 0
ValOrig  18 30 0 0 0
ZMask 0
End

#O
Vnum 9542
Nest 0
Size   6
Name dry rations~
ShD  some dry rations~
Desc Some dry rations lie here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   2
Wear -1
Cost 24
Cond 100
Val  15 20 0 0 0
ValOrig  15 20 0 0 0
ZMask 0
End

#O
Vnum 9541
Nest 0
Size   6
Name bread~
ShD  a bread~
Desc A bread lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 6
Cond 100
Val  5 3 0 0 0
ValOrig  5 3 0 0 0
ZMask 0
End

#O
Vnum 9540
Nest 0
Size   6
Name cheese~
ShD  a hunk of cheese~
Desc A hunk of cheese lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 4
Cond 100
Val  5 5 0 0 0
ValOrig  5 5 0 0 0
ZMask 0
End

SHOP oldstyle abdul armorer~
9516
9629
Gold 622
#O
Vnum 9521
Nest 0
Size   6
Name splinted shield~
ShD  a splinted shield~
Desc A splinted shield lies here.~
ExtF 8192
WeaF 513
Ityp 9
Wt   8
Wear -1
Lev  5
Cost 710
Cond 100
Val  4 4 4 0 0
ValOrig  4 4 4 0 0
ZMask 0
End

#O
Vnum 9520
Nest 0
Size   6
Name wooden shield~
ShD  a wooden shield~
Desc A wooden shield lies here~
ExtF 8192
WeaF 513
Ityp 9
Wt   1
Wear -1
Cost 250
Cond 100
Val  2 2 2 0 0
ValOrig  2 2 2 0 0
ZMask 0
End

#O
Vnum 9519
Nest 0
Size   6
Name splintmail splint mail suit~
ShD  a suit of splintmail~
Desc A suit of splintmail armor lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   45
Wear -1
Lev  8
Cost 1280
Cond 100
Val  5 5 5 0 0
ValOrig  5 5 5 0 0
ZMask 0
End

#O
Vnum 9518
Nest 0
Size   6
Name ringmail ring mail suit~
ShD  a suit of ringmail~
Desc A suit of ringmail lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   36
Wear -1
Cost 176
Cond 100
Val  3 3 3 0 0
ValOrig  3 3 3 0 0
ZMask 0
End

#O
Vnum 9517
Nest 0
Size   6
Name field plate suit~
ShD  a suit of field plate~
Desc A suit of field plate lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   28
Wear -1
Lev  25
Cost 3900
Cond 100
Val  8 8 8 0 0
ValOrig  8 8 8 0 0
ZMask 0
End

#O
Vnum 9516
Nest 0
Size   6
Name brigandine suit~
ShD  a suit of brigandine~
Desc A suit of brigandine lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   20
Wear -1
Lev  20
Cost 2900
Cond 100
Val  7 7 7 0 0
ValOrig  7 7 7 0 0
ZMask 0
End

#O
Vnum 9515
Nest 0
Size   6
Name banded mail suit~
ShD  a suit of banded mail~
Desc A suit of banded mail lies here.~
ExtF 8192
WeaF 9
Ityp 9
Wt   25
Wear -1
Lev  20
Cost 2900
Cond 100
Val  7 7 7 0 0
ValOrig  7 7 7 0 0
ZMask 0
End

SHOP oldstyle shopkeeper~
9511
9628
Gold 477
#O
Vnum 9538
Nest 0
Size   6
Name belt pouch~
ShD  a belt pouch~
Desc A belt pouch lies here~
ExtF 8192
WeaF 2049
Ityp 16
Wt   1
Wear -1
Cost 27
Cond 100
Val  25 0 0 100 100
ValOrig  25 0 0 100 100
ZMask 0
End

#O
Vnum 9539
Nest 0
Size   6
Name candle~
ShD  a candle~
Desc A candle lies here~
ExtF 8192
WeaF 16385
Ityp 1
Wt   1
Wear -1
Cost 4
Cond 100
Val  0 0 50 0 0
ValOrig  0 0 50 0 0
ZMask 0
End

#O
Vnum 9537
Nest 0
Size   6
Name basket~
ShD  a basket~
Desc A basket lies here.~
ExtF 8192
WeaF 1
Ityp 16
Wt   4
Wear -1
Cost 8
Cond 100
Val  50 0 0 100 100
ValOrig  50 0 0 100 100
ZMask 0
End

#O
Vnum 9536
Nest 0
Size   6
Name backpack back pack~
ShD  a backpack~
Desc A backpack lies here~
ExtF 8192
WeaF 1025
Ityp 16
Wt   4
Wear -1
Cost 50
Cond 100
Val  100 1 0 100 100
ValOrig  100 1 0 100 100
ZMask 0
End

#O
Vnum 9535
Nest 0
Size   6
Name oil lamp oillamp~
ShD  an oil lamp~
Desc An oil lamp lies here~
ExtF 8192
WeaF 1
Ityp 1
Wt   1
Wear -1
Cost 50
Cond 100
Val  0 0 100 0 0
ValOrig  0 0 100 0 0
ZMask 0
End

#O
Vnum 9534
Nest 0
Size   6
Name sack~
ShD  a sack~
Desc A sack lies here~
ExtF 8192
WeaF 16385
Ityp 16
Wt   1
Wear -1
Cost 12
Cond 100
Val  50 0 0 100 100
ValOrig  50 0 0 100 100
ZMask 0
End

SHOP oldstyle braheem~
9580
9624
Gold 857
#O
Vnum 9582
Nest 0
Size   6
Name wand faerie fire~
ShD  a pink wand~
Desc A pink wand lies here~
ExtF 8192
WeaF 16385
Ityp 3
Wt   1
Wear -1
Lev  2
Cost 250
Cond 100
Val  3 3 3 70 0
ValOrig  3 3 3 70 0
Spell 3 'faerie fire'
ZMask 0
End

#O
Vnum 9581
Nest 0
Size   6
Name wand armor~
ShD  a wand of oak~
Desc A wand of oak lies here.~
ExtF 8192
WeaF 16385
Ityp 3
Wt   1
Wear -1
Lev  3
Cost 410
Cond 100
Val  5 10 10 1 0
ValOrig  5 10 10 1 0
Spell 3 'armor'
ZMask 0
End

#O
Vnum 9579
Nest 0
Size   6
Name wand call lightning~
ShD  a grey-silver wand~
Desc A grey-silver wand lies here.~
ExtF 8192
WeaF 16385
Ityp 3
Wt   1
Wear -1
Lev  13
Cost 2800
Cond 100
Val  15 3 3 6 0
ValOrig  15 3 3 6 0
Spell 3 'call lightning'
ZMask 0
End

#O
Vnum 9578
Nest 0
Size   6
Name scroll recall~
ShD  a scroll of recall~
Desc A scroll of recall lies here.~
ExtF 8192
WeaF 16385
Ityp 2
Wt   4
Wear -1
Lev  17
Cost 2700
Cond 100
Val  12 41 0 0 0
ValOrig  12 41 0 0 0
Spell 1 'word of recall'
ZMask 0
End

SHOP oldstyle elvira~
9579
9623
Gold 873
#O
Vnum 9574
Nest 0
Size   6
Name potion dark blue~
ShD  a dark blue potion~
Desc A dark blue potion lies here.~
ExtF 8192
WeaF 16385
Ityp 10
Wt   1
Wear -1
Cost 200
Cond 100
Val  10 17 76 0 0
ValOrig  10 17 76 0 0
Spell 1 'detect evil'
Spell 2 'refresh'
ZMask 0
End

#O
Vnum 9573
Nest 0
Size   6
Name white potion~
ShD  an off white potion~
Desc An off white potion lies here.~
ExtF 8192
WeaF 16385
Ityp 10
Wt   1
Wear -1
Lev  11
Cost 820
Cond 100
Val  21 112 0 0 0
ValOrig  21 112 0 0 0
Spell 1 'haste'
ZMask 0
End

#O
Vnum 9572
Nest 0
Size   6
Name potion crystal clear~
ShD  a crystal clear potion~
Desc A crystal clear potion lies here.~
ExtF 8192
WeaF 16385
Ityp 10
Wt   1
Wear -1
Cost 200
Cond 100
Val  10 18 0 0 0
ValOrig  10 18 0 0 0
Spell 1 'detect invis'
ZMask 0
End

#O
Vnum 9571
Nest 0
Size   6
Name potion green~
ShD  a deep-green potion~
Desc A deep-green potion lies here.~
ExtF 8192
WeaF 16385
Ityp 10
Wt   1
Wear -1
Lev  12
Cost 950
Cond 100
Val  10 -1 4 0 0
ValOrig  10 -1 4 0 0
Spell 2 'blindness'
ZMask 0
End

#O
Vnum 9570
Nest 0
Size   6
Name glowing vial blue~
ShD  a glowing blue vial~
Desc A glowing blue vial lies here.~
ExtF 8192
WeaF 16385
Ityp 10
Wt   1
Wear -1
Lev  1
Cost 270
Cond 100
Val  12 37 0 0 0
ValOrig  12 37 0 0 0
Spell 1 'sleep'
ZMask 0
End

SHOP oldstyle butch~
9515
9622
Gold 692
#O
Vnum 9584
Nest 0
Size   0
Name meat cleaver~
ShD  a meat cleaver~
Desc A meat cleaver lies here~
ExtF 0
WeaF 8193
Ityp 5
Wt   5
Wear 16
Cost 190
Cond 100
Val  2 1 5 21 0
ValOrig  2 1 5 21 0
ZMask 0
End

#O
Vnum 9563
Nest 0
Size   6
Name whole chicken~
ShD  a whole chicken~
Desc A whole skinned chicken lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   3
Wear -1
Cost 12
Cond 100
Val  12 12 0 0 0
ValOrig  12 12 0 0 0
ZMask 0
End

#O
Vnum 9562
Nest 0
Size   6
Name side beef~
ShD  a side of beef~
Desc A side of beef lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   5
Wear -1
Cost 20
Cond 100
Val  15 15 0 0 0
ValOrig  15 15 0 0 0
ZMask 0
End

#O
Vnum 9561
Nest 0
Size   6
Name leg lamb~
ShD  a leg of lamb~
Desc A leg of land lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   2
Wear -1
Cost 10
Cond 100
Val  10 12 0 0 0
ValOrig  10 12 0 0 0
ZMask 0
End

SHOP oldstyle vera~
9514
9615
Gold 363
#O
Vnum 9560
Nest 0
Size   6
Name dates~
ShD  some dates~
Desc A bunch of dates lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 6
Cond 100
Val  2 2 0 0 0
ValOrig  2 2 0 0 0
ZMask 0
End

#O
Vnum 9559
Nest 0
Size   6
Name fig~
ShD  a fig~
Desc A fig lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 3
Cond 100
Val  2 1 0 0 0
ValOrig  2 1 0 0 0
ZMask 0
End

#O
Vnum 9558
Nest 0
Size   6
Name tomato~
ShD  a tomato~
Desc A tomato lies here.~
ExtF 8192
WeaF 1
Ityp 19
Wt   1
Wear -1
Cost 12
Cond 100
Val  2 2 0 0 0
ValOrig  2 2 0 0 0
ZMask 0
End

#O
Vnum 9557
